,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,TotalBath,TotalPorchSF,BsmtFin,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_No,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_No,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_No,BsmtQual_TA,BsmtCond_Gd,BsmtCond_No,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_No,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_No,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_No,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_No,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
50,4.858806663498184,7.448232316019433,20.834231912212953,3.055641538058108,3.055641538058108,15.129313517307915,15.129313517307915,1.0,13.287496753602362,1.0,8.483295642295591,13.667548456834874,13.667548456834874,1.0,1.0,13.667548456834874,1.7304631471189666,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,3.2596737867230705,1.0,1966.0,2.194317637875777,11.292419534723528,1.0,1.0,8.020909424392293,1.0,1.0,1.0,1.0,2.820334103642824,15.198437226858903,15.784658257167663,2.194317637875777,8.020909424392293,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
51,4.858806663498184,7.404586972566442,20.745058773081723,3.055641538058108,3.2596737867230705,15.1308990400563,15.1308990400563,9.763534317352567,13.153411127502059,1.0,11.272201962485878,14.322671289779127,14.322671289779127,1.0,1.0,14.322671289779127,1.7304631471189666,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,3.2596737867230705,1.0,1967.0,2.194317637875777,11.357199832765048,1.0,5.969939052451073,1.0,1.0,9.147315588624346,1.0,1.0,2.820334103642824,15.198437226858903,16.511791437137575,2.5409627556327754,9.54874312625216,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
52,7.221213632878419,1.0,21.107179646011435,3.2596737867230705,3.055641538058108,15.126140415265303,15.126140415265303,1.0,1.0,1.0,11.43505876286156,11.43505876286156,13.47526250666003,11.9264465754113,1.0,14.813108530673714,1.0,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,3.6025944687727294,1.0,1964.0,2.194317637875777,11.169007130464756,1.0,8.77494479144778,1.0,1.0,1.0,1.0,1.0,3.055641538058108,15.198437226858903,15.635429006540857,2.194317637875777,8.77494479144778,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,7.448232316019433,7.615044151314694,22.021562588277625,3.055641538058108,3.2596737867230705,15.12296456685685,15.184403604277843,8.39749795772246,14.302771429436175,1.0,9.39538258223558,14.730882561077351,14.730882561077351,1.0,1.0,14.730882561077351,2.194317637875777,1.0,2.194317637875777,1.0,3.2596737867230705,2.194317637875777,3.885846472488202,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7304631471189666,15.198437226858903,16.964849395619208,2.820334103642824,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,6.357203202420049,6.914940018959451,20.763030223744487,3.055641538058108,3.440268378362637,15.107043947541124,15.185965540731983,9.737598519334247,12.031045151827067,1.0,11.11603509640564,13.498014018972166,15.070161898256476,11.43025107968956,1.0,15.84142844084657,1.0,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,3.440268378362637,2.194317637875777,1994.0,2.194317637875777,10.715841640087826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,15.198437226858903,17.104762962391522,2.194317637875777,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55,6.357203202420049,8.020909424392293,23.163353853723443,3.2596737867230705,3.2596737867230705,15.102254250439458,15.103851511653946,10.322355249072935,10.025890350388508,1.0,11.179489042314811,12.445608407142801,13.1784472349028,11.454213293072296,1.0,14.41279350660581,1.0,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,3.2596737867230705,1.7304631471189666,1949.0,2.194317637875777,11.11603509640564,1.0,1.0,8.483295642295591,1.0,1.0,1.0,1.0,1.7304631471189666,15.198437226858903,15.67671714394248,2.194317637875777,8.483295642295591,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
56,7.337529394588084,7.098626104970388,21.393832560721624,3.2596737867230705,3.6025944687727294,15.129313517307915,15.195323264382047,9.274265741119429,12.963790507898489,1.0,8.27827898532087,13.343354263952241,13.467644497800004,1.0,1.0,13.467644497800004,1.7304631471189666,1.0,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,3.055641538058108,1.7304631471189666,1966.0,1.7304631471189666,10.140782843836698,9.492259095309958,1.0,1.0,1.0,1.0,1.0,14.302771429436175,1.7304631471189666,15.198437226858903,15.494426453497725,2.194317637875777,9.492259095309958,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
57,7.448232316019433,6.968980585391403,20.12734020134607,3.055641538058108,3.055641538058108,15.116604610212223,15.116604610212223,1.0,1.0,1.0,14.504452562475894,14.504452562475894,14.504452562475894,1.0,1.0,14.504452562475894,1.0,1.0,2.194317637875777,1.0,2.820334103642824,2.194317637875777,3.6025944687727294,1.0,1958.0,2.194317637875777,11.634887347225343,6.0533710494211155,1.0,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,15.198437226858903,16.713545455751436,2.194317637875777,6.0533710494211155,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
58,4.858806663498184,6.968980585391403,20.094464449095522,3.440268378362637,3.055641538058108,15.187526814497952,15.196880574832942,11.302477323271576,13.616840302640687,1.0,9.962610178176034,14.26263126763017,14.26263126763017,1.0,1.0,14.26263126763017,1.7304631471189666,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,3.440268378362637,1.0,2003.0,2.194317637875777,11.82666301420213,9.622253717854797,7.047663906109832,1.0,1.0,1.0,1.0,10.025890350388508,2.194317637875777,15.198437226858903,16.44515392869984,2.5409627556327754,10.214828287694681,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
59,4.858806663498184,1.0,20.02464128843459,3.055641538058108,3.055641538058108,15.118195633475512,15.118195633475512,8.483295642295591,12.69262258528247,8.646538007903064,8.104296691279632,13.505563961983455,13.505563961983455,1.0,1.0,13.505563961983455,1.7304631471189666,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,3.2596737867230705,1.0,1959.0,1.7304631471189666,10.087756729969003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.055641538058108,15.198437226858903,15.604860250347413,2.194317637875777,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60,4.858806663498184,7.382450834594188,21.15429897702529,3.055641538058108,3.055641538058108,15.118195633475512,15.118195633475512,7.469749997220178,12.940047219715815,1.0,9.780688591938043,13.660350457974777,13.660350457974777,1.0,1.0,13.660350457974777,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,3.2596737867230705,1.0,1959.0,1.7304631471189666,10.118180873967548,1.0,4.932510294066555,1.0,1.0,1.0,1.0,1.0,3.055641538058108,15.198437226858903,15.776668767573849,1.7304631471189666,4.932510294066555,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
61,4.858806663498184,7.221213632878419,20.88693051887404,3.2596737867230705,3.055641538058108,15.118195633475512,15.118195633475512,10.905600473990324,12.274547968730774,1.0,11.322492140734994,13.750423335383147,14.45891872099576,1.0,1.0,14.45891872099576,1.7304631471189666,1.0,1.7304631471189666,1.7304631471189666,2.5409627556327754,1.7304631471189666,3.2596737867230705,2.194317637875777,1956.0,2.194317637875777,10.951171656935063,1.0,5.3809460334448715,1.0,1.0,8.620056264664793,1.0,1.0,3.2596737867230705,15.198437226858903,16.289752273954846,2.3782017963726023,8.967837464043471,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
62,6.357203202420049,6.684506656824126,20.180840288970153,2.820334103642824,3.055641538058108,15.11342049157323,15.11342049157323,1.0,1.0,1.0,12.614566638515486,12.614566638515486,12.614566638515486,11.297452652874126,1.0,13.961383438999036,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,3.055641538058108,1.0,1956.0,1.7304631471189666,9.720169513164583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.194317637875777,15.198437226858903,15.437961311002043,1.7304631471189666,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
63,4.858806663498184,6.684506656824126,21.237949946160803,3.055641538058108,3.440268378362637,15.107043947541124,15.107043947541124,1.0,10.315313173253958,1.0,11.396380943459564,12.718228468762483,13.30088091103977,1.0,1.0,13.30088091103977,1.0,1.7304631471189666,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,2.820334103642824,1.0,1952.0,1.7304631471189666,10.163203154449782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.055641538058108,15.198437226858903,15.06854987262762,1.9822467037532343,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
64,4.858806663498184,8.0038814507272,21.21763779734013,3.055641538058108,3.2596737867230705,15.111827394891495,15.111827394891495,1.0,11.942769292012862,1.0,10.207511306740143,13.045568505952934,13.045568505952934,1.0,1.0,13.045568505952934,1.0,1.0,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,3.055641538058108,1.0,1955.0,1.7304631471189666,10.064718155085044,1.0,1.0,9.158132683068054,1.0,1.0,1.0,1.0,3.2596737867230705,15.198437226858903,15.094257485221013,1.7304631471189666,9.158132683068054,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
65,8.990963041593332,6.968980585391403,22.122919002071257,3.055641538058108,3.055641538058108,15.116604610212223,15.116604610212223,1.0,11.43025107968956,1.0,11.040244790550664,13.091404736594225,13.091404736594225,1.0,1.0,13.091404736594225,1.7304631471189666,1.0,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,3.055641538058108,1.0,1958.0,1.7304631471189666,9.72889799237455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.820334103642824,15.198437226858903,15.145138012244155,2.194317637875777,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
