,TotalSF,OverallQual,GrLivArea,TotalBath,GarageCars,YearBuilt,YearRemodAdd,TotRmsAbvGrd,GarageArea,Fireplaces,MasVnrArea,LotArea,TotalPorchSF,Neighborhood_NridgHt,GarageYrBlt,ExterQual_TA,KitchenQual_TA,FireplaceQu_No,BsmtQual_TA,GarageFinish_Unf,MasVnrType_None,GarageType_Detchd,Foundation_CBlock,HeatingQC_TA,GarageCond_No,GarageQual_No,GarageFinish_No,GarageType_No,BsmtExposure_No,ylogSalePrice
13,15.639578272047995,6,14.213850311239474,2.3782017963726023,2.194317637875777,1975,1975,3.2596737867230705,10.951171656935065,1.7304631471189666,1.0,15.596479946560919,8.787435767854006,0,1975.0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
14,14.630393172192896,7,12.627707599932261,1.7304631471189666,1.7304631471189666,1975,1975,2.8203341036428236,10.087756729969005,1.0,1.0,15.596479946560919,5.492017742920503,0,1975.0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,
15,17.399992052677625,9,15.67123815821452,2.3782017963726023,2.5409627556327754,2009,2010,3.885846472488202,12.336189720426251,1.7304631471189666,8.646538007903063,21.894006463713595,9.839893205289536,1,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
16,16.585967448947923,8,14.389503858787654,2.194317637875777,2.5409627556327754,2009,2010,3.4402683783626364,12.730956005642815,1.0,9.6582707430638,21.902037199341358,5.745132396064701,1,2009.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
17,16.90549088651261,9,14.677398943181979,2.194317637875777,2.5409627556327754,2005,2005,3.4402683783626364,12.259868090259069,1.7304631471189666,11.805463148214445,21.443504988460106,9.746271288139047,1,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
18,17.14533374983489,8,14.893505225946615,2.194317637875777,2.5409627556327754,2005,2006,3.6025944687727294,12.062536102899806,1.7304631471189666,9.511219710154148,22.28436130418816,8.003881450727201,1,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
19,18.62573608014145,9,16.137569780566768,2.687259219708678,2.5409627556327754,2003,2004,3.885846472488202,13.004933207381988,2.194317637875777,13.382690472200485,22.33692277955261,10.525867697126678,1,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,17.39734660812735,8,15.554295211814173,2.687259219708678,2.5409627556327754,2002,2002,3.4402683783626364,12.354094166792636,1.7304631471189666,9.434556620289204,22.142207755830203,10.512743904430817,1,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,16.190562023517447,8,14.033248644718196,2.194317637875777,2.194317637875777,2006,2006,3.2596737867230705,11.189934126006927,1.7304631471189666,8.848990272211783,19.56230648249779,8.73710005749876,1,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,16.07891528574854,6,13.932658701428188,2.194317637875777,2.194317637875777,2005,2005,3.2596737867230705,10.894095929689868,1.0,1.0,23.43828559541452,6.653921148278169,0,2005.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,
23,15.610436743258411,7,13.510587913259403,2.194317637875777,2.194317637875777,2006,2006,3.2596737867230705,10.934165447113983,1.0,4.340760310539713,16.70831133767199,9.274265741119427,0,2006.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
24,14.783583113361304,7,14.041859380757135,2.687259219708678,2.194317637875777,2004,2004,3.4402683783626364,10.715841640087826,1.7304631471189666,1.0,22.03407422393909,7.654950443521451,0,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
25,15.994255490008962,7,14.739719688560555,2.3782017963726023,2.194317637875777,2004,2004,3.4402683783626364,10.911335817241907,1.7304631471189666,1.0,20.2701485056519,9.013883697367243,0,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
26,17.55565920911091,8,15.859729912948044,2.3782017963726023,2.5409627556327754,1998,1998,3.4402683783626364,13.016594470773013,1.7304631471189666,7.9168874400292815,23.18150522928784,11.012698086464443,0,1998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
27,16.694670066178727,8,14.487445626275127,2.194317637875777,2.5409627556327754,2005,2006,3.2596737867230705,12.768842092711287,1.7304631471189666,9.375577002227509,20.45243287422097,8.39749795772246,0,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
28,15.808526073597655,7,13.689051809657876,2.194317637875777,2.194317637875777,2009,2010,2.8203341036428236,12.054693052542088,1.0,1.0,20.55076295516579,8.27827898532087,0,2009.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,
29,16.418177182272384,6,14.238325468066867,2.5409627556327754,2.194317637875777,2005,2005,3.2596737867230705,11.410943347638753,1.7304631471189666,1.0,21.046172866969787,10.163203154449784,0,2005.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
30,15.879241282623283,7,14.606657006574856,2.3782017963726023,2.194317637875777,2004,2004,3.6025944687727294,11.189934126006927,1.0,8.054609570753339,21.582651771242357,9.232627042257835,0,2004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
31,14.90364144296714,5,13.15899103078299,1.7304631471189666,1.7304631471189666,1920,1950,3.055641538058108,10.888326631702045,1.0,1.0,20.793909671205803,9.114592997374732,0,1920.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,
32,16.14483907385556,6,14.290777357050555,2.5409627556327754,2.194317637875777,1974,2002,3.4402683783626364,11.06753649661762,2.194317637875777,9.604063356421523,22.65268874718564,11.179489042314813,0,1974.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,
33,17.084799504069128,8,15.691743393938367,2.687259219708678,2.5409627556327754,1993,1993,3.750250297485029,12.37544729317354,1.7304631471189666,11.292419534723527,21.98478101117682,8.646538007903063,0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
34,17.118017043200773,8,15.518774633823714,2.687259219708678,2.5409627556327754,1992,1993,3.4402683783626364,12.196706580510563,1.7304631471189666,8.873203454932758,21.30527887603741,9.39538258223558,0,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
35,16.46303535434264,7,14.27874229840466,2.5409627556327754,2.194317637875777,2004,2005,3.2596737867230705,11.302477323271575,1.7304631471189666,1.0,18.133592420797527,9.294840955602869,0,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
36,15.917966282593026,7,14.644922232663886,2.3782017963726023,2.194317637875777,2004,2004,2.5409627556327754,11.688389964871071,1.0,1.0,17.022370728571662,7.863135436848093,0,2004.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,
37,14.856094820831993,7,13.645908720595072,2.3782017963726023,2.194317637875777,2004,2004,2.8203341036428236,11.169007130464756,1.0,8.020909424392293,16.720861587358517,8.77494479144778,0,2004.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
38,14.856094820831993,7,13.645908720595072,2.687259219708678,2.194317637875777,2004,2005,2.8203341036428236,11.169007130464756,1.0,1.0,15.948665258285533,8.77494479144778,0,2004.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,
39,14.917112523542027,6,13.73165675448797,2.687259219708678,2.194317637875777,2005,2005,2.8203341036428236,11.169007130464756,1.0,9.274265741119427,15.948665258285533,8.698683331012784,0,2005.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,
40,15.579662972786574,6,14.326637822333092,2.687259219708678,2.194317637875777,2000,2000,3.055641538058108,10.951171656935065,1.0,13.545548387869944,16.467492944285517,5.597156711708116,0,2000.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,
41,14.515745541170913,7,13.343354263952241,2.3782017963726023,2.194317637875777,2003,2003,2.8203341036428236,11.251846716454656,1.0,1.0,15.76465281366674,6.357203202420049,0,2003.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,
42,16.555594144830742,8,14.135198556618896,2.3782017963726023,2.5409627556327754,2010,2010,3.2596737867230705,12.679743369587571,1.7304631471189666,1.0,21.89239872426661,11.634887347225346,0,2010.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
43,16.2885862709722,8,14.937225943311352,2.687259219708678,2.194317637875777,2000,2000,3.4402683783626364,11.706018325891714,1.7304631471189666,1.0,19.69146165577069,11.083791241928566,0,2000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
44,16.471945452989694,7,14.286770239906332,2.5409627556327754,2.194317637875777,2002,2002,3.2596737867230705,11.723545901794507,1.7304631471189666,1.0,20.00064484788129,10.800389069029363,0,2002.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
45,17.158455062983123,6,14.905328063785994,2.5409627556327754,2.194317637875777,1967,1967,3.6025944687727294,11.444651215831545,1.0,8.020909424392293,21.052309166202843,7.1236810031695965,0,1967.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,
46,17.266474204164176,6,15.885722881522465,2.687259219708678,2.194317637875777,1993,1993,3.750250297485029,11.991229546699314,1.7304631471189666,1.0,21.17898998870793,9.6582707430638,0,1993.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
47,16.615035164229948,6,15.008399626129695,2.687259219708678,2.194317637875777,1978,1978,3.4402683783626364,12.062536102899806,1.7304631471189666,1.0,23.518619757424464,6.942124359831237,0,1978.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,
48,15.706709977108837,6,14.580917622442572,2.194317637875777,2.194317637875777,1971,1971,3.4402683783626364,10.956818543247373,1.0,1.0,20.712204778901967,7.1729720785198925,0,1971.0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,
49,15.845357618046709,5,13.722234748500734,2.3782017963726023,2.194317637875777,1966,1966,3.2596737867230705,11.221051196470764,1.0,8.77494479144778,20.712204778901967,9.355622538951037,0,1966.0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,
50,15.784658257167663,5,13.667548456834874,2.194317637875777,2.194317637875777,1966,1966,3.2596737867230705,11.292419534723527,1.0,1.0,20.834231912212953,8.020909424392293,0,1966.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,
51,16.511791437137575,5,14.322671289779127,2.5409627556327754,2.194317637875777,1967,1967,3.2596737867230705,11.357199832765048,1.0,9.763534317352567,20.745058773081727,9.54874312625216,0,1967.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,
52,15.635429006540857,6,14.813108530673714,2.194317637875777,2.194317637875777,1964,1964,3.6025944687727294,11.169007130464756,1.0,1.0,21.107179646011435,8.77494479144778,0,1964.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,
53,16.964849395619208,5,14.730882561077351,2.8203341036428236,1.0,1962,2001,3.885846472488202,1.0,1.0,8.39749795772246,22.021562588277625,1.0,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,
54,17.104762962391526,5,15.84142844084657,2.194317637875777,2.194317637875777,1952,2002,3.4402683783626364,10.715841640087826,2.194317637875777,9.737598519334249,20.763030223744487,1.0,0,1994.0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,
55,15.67671714394248,6,14.41279350660581,2.194317637875777,2.194317637875777,1949,1950,3.2596737867230705,11.11603509640564,1.7304631471189666,10.322355249072936,23.163353853723446,8.483295642295591,0,1949.0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,
56,15.494426453497725,6,13.467644497800007,2.194317637875777,1.7304631471189666,1966,2008,3.055641538058108,10.140782843836698,1.7304631471189666,9.274265741119427,21.393832560721624,9.492259095309958,0,1966.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,
57,16.713545455751436,5,14.504452562475894,2.194317637875777,2.194317637875777,1958,1958,3.6025944687727294,11.634887347225346,1.0,1.0,20.127340201346072,6.053371049421116,0,1958.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,
58,16.44515392869984,7,14.26263126763017,2.5409627556327754,2.194317637875777,2003,2009,3.4402683783626364,11.82666301420213,1.0,11.302477323271575,20.09446444909552,10.21482828769468,0,2003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
59,15.60486025034741,5,13.505563961983455,2.194317637875777,1.7304631471189666,1959,1959,3.2596737867230705,10.087756729969005,1.0,8.483295642295591,20.024641288434587,1.0,0,1959.0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,
60,15.776668767573847,5,13.660350457974776,1.7304631471189666,1.7304631471189666,1959,1959,3.2596737867230705,10.118180873967548,1.0,7.469749997220178,21.154298977025288,4.932510294066555,0,1959.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,
61,16.289752273954846,6,14.45891872099576,2.3782017963726023,2.194317637875777,1959,1959,3.2596737867230705,10.951171656935065,2.194317637875777,10.905600473990324,20.88693051887404,8.967837464043471,0,1956.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,
62,15.437961311002045,4,13.961383438999036,1.7304631471189666,1.7304631471189666,1956,1956,3.055641538058108,9.720169513164583,1.0,1.0,20.180840288970156,1.0,0,1956.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,
63,15.068549872627619,5,13.30088091103977,1.9822467037532343,1.7304631471189666,1952,1952,2.8203341036428236,10.163203154449784,1.0,1.0,21.237949946160803,1.0,0,1952.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,
64,15.094257485221013,5,13.045568505952936,1.7304631471189666,1.7304631471189666,1955,1955,3.055641538058108,10.064718155085043,1.0,1.0,21.217637797340128,9.158132683068056,0,1955.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,
65,15.145138012244155,5,13.091404736594225,2.194317637875777,1.7304631471189666,1958,1958,3.055641538058108,9.72889799237455,1.0,1.0,22.122919002071253,1.0,0,1958.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,
66,14.42245251902822,4,13.082858695463244,1.9822467037532343,2.194317637875777,1920,1994,2.8203341036428236,12.054693052542088,1.0,1.0,19.9512942070328,1.0,0,1989.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,
67,15.244833593226527,6,13.703312528294829,2.194317637875777,1.7304631471189666,1948,2004,3.055641538058108,9.864879392672355,1.0,1.0,20.031337589140637,10.800389069029363,0,1950.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
68,15.693106450218115,5,13.58506674722524,1.9822467037532343,2.194317637875777,1960,1960,3.2596737867230705,11.189934126006927,1.0,1.0,19.821501795425085,1.0,0,1960.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,
69,16.249909868475893,6,14.086719485311963,2.194317637875777,2.194317637875777,1963,1984,3.4402683783626364,10.951171656935065,1.7304631471189666,9.294840955602869,20.77768280343669,13.15341112750206,0,1963.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,
70,15.960113956304436,4,14.930533830342007,2.194317637875777,1.7304631471189666,1900,1954,3.750250297485029,9.511219710154148,2.194317637875777,12.407210898842358,18.107674839955088,7.3147347568259065,0,1900.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,
71,14.977122145591949,5,12.940047219715815,2.194317637875777,1.0,1920,1950,3.055641538058108,1.0,1.7304631471189666,1.0,17.866893442415083,8.944502934774821,0,0.0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,
72,16.135143628005743,5,13.983318405065976,2.3782017963726023,2.194317637875777,1957,1957,3.2596737867230705,11.52031456054885,1.0,1.0,18.795239485255745,1.0,0,1957.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,
73,15.302777282377054,6,13.766760198486386,1.7304631471189666,1.7304631471189666,1938,2000,3.2596737867230705,9.511219710154148,1.0,1.0,19.437484711871093,1.0,0,1938.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,
74,16.093663076966415,5,14.558706756099207,1.7304631471189666,1.7304631471189666,1948,2009,3.4402683783626364,9.511219710154148,1.7304631471189666,1.0,21.558935077030377,9.375577002227509,0,1948.0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,
75,15.55853511778715,5,13.752761945619216,1.7304631471189666,1.7304631471189666,1920,1962,3.2596737867230705,10.140782843836698,1.0,1.0,20.114218396816987,10.279836446808167,0,1962.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,
76,14.322671289779127,2,12.614566638515484,1.7304631471189666,2.194317637875777,1923,1970,3.055641538058108,12.438661292884955,1.7304631471189666,1.0,20.735226881274052,1.0,0,1928.0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,
77,15.887017876755442,8,14.432085286184261,2.194317637875777,1.7304631471189666,1900,2003,3.4402683783626364,9.930417557876345,1.0,1.0,20.712204778901967,11.410943347638753,0,1930.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,
78,16.036819301973594,8,15.579662972786574,2.5409627556327754,2.194317637875777,1890,2002,3.4402683783626364,11.843518696025114,1.0,1.0,20.458096087785453,7.808145364123843,0,2003.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,
79,16.594602546442886,5,15.562770229771084,2.194317637875777,1.0,1910,1950,4.128238685769432,1.0,1.0,1.0,20.47764598382048,5.792129643835174,0,0.0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,
80,15.494426453497725,6,14.242388126529248,1.9822467037532343,2.194317637875777,1922,1994,3.2596737867230705,11.843518696025114,1.0,1.0,21.0920017109365,1.0,0,1970.0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,
81,16.019350327643043,5,14.51950192322981,1.9822467037532343,1.7304631471189666,1950,1997,3.4402683783626364,10.47966794745025,1.0,1.0,18.811010191818816,1.0,0,1950.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,
82,16.679926535914227,7,15.287616792935946,1.9822467037532343,1.7304631471189666,1922,2005,3.6025944687727294,10.140782843836698,1.7304631471189666,1.0,19.8999229949926,6.6845066568241265,0,1928.0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,
83,14.362137469006337,4,12.386070382335234,2.194317637875777,1.7304631471189666,1925,1950,2.8203341036428236,9.103593650252293,1.0,1.0,18.253668969557623,8.824546029563345,0,1926.0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,
84,14.752055349126206,6,13.477798029593885,2.194317637875777,1.7304631471189666,1939,1950,3.055641538058108,9.511219710154148,1.0,1.0,18.916752425344104,8.152988213555059,0,1939.0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,
85,14.800980223814685,6,13.636246788021865,2.194317637875777,2.194317637875777,1940,1950,3.2596737867230705,11.634887347225346,2.194317637875777,1.0,18.916752425344104,1.0,0,1973.0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,
86,15.60764953219383,5,14.207704757831015,1.9822467037532343,1.7304631471189666,1942,1950,3.4402683783626364,9.511219710154148,2.194317637875777,10.025890350388508,19.132526434236134,8.909100235945502,0,1942.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,
87,15.477143428115024,6,14.13100960585238,1.9822467037532343,1.7304631471189666,1948,1950,3.2596737867230705,10.118180873967548,1.0,1.0,18.916752425344104,9.77212495572758,0,1948.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
88,14.435931079075806,5,13.236142518909931,1.7304631471189666,2.194317637875777,1936,1980,3.055641538058108,11.843518696025114,1.0,1.0,19.06178179936772,10.308253470184336,0,1979.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,
89,15.845357618046709,5,14.373891859924555,2.194317637875777,2.194317637875777,1930,1950,3.4402683783626364,11.169007130464756,1.7304631471189666,1.0,19.06178179936772,3.885846472488202,0,1930.0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,
90,15.471364587187505,6,13.311549835365875,2.194317637875777,1.7304631471189666,1923,1950,3.055641538058108,9.930417557876345,1.7304631471189666,1.0,18.98987134386776,8.152988213555059,0,1923.0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,
91,16.319945895266102,4,15.122964566856849,1.9822467037532343,2.194317637875777,1915,1950,3.750250297485029,11.616842895097365,1.7304631471189666,1.0,20.045653599049963,11.391511119178734,0,1915.0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,
92,15.679453650780196,6,14.420522821140821,1.9822467037532343,1.0,1912,2009,3.4402683783626364,1.0,1.0,1.0,21.907490537159607,11.332449655591144,0,0.0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,
93,15.160894616295455,6,13.932658701428188,1.9822467037532343,1.7304631471189666,1920,1993,3.2596737867230705,8.873203454932758,1.0,1.0,16.564296248921412,7.881187323763808,0,1920.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,
94,16.595680600119838,5,14.635848476319113,2.194317637875777,1.7304631471189666,1959,1959,3.6025944687727294,10.492944395952556,2.194317637875777,7.448232316019433,22.612004286879387,8.216434458396561,0,1959.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,
95,15.044283846400699,5,13.703312528294829,1.9822467037532343,1.7304631471189666,1917,1950,3.2596737867230705,8.873203454932758,1.0,1.0,21.119286984716922,9.585749373306383,0,1917.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,
96,16.024349602511357,5,14.080346166472044,2.194317637875777,1.0,1915,1950,3.2596737867230705,1.0,1.0,1.0,20.834231912212953,8.724358962810534,0,0.0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,
97,14.340485680088888,6,12.889015072881492,1.7304631471189666,1.7304631471189666,1940,1950,3.055641538058108,9.424817022716818,1.0,1.0,18.9173668648934,6.172534928709972,0,1940.0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,
98,16.00807802154619,4,14.99690753687906,1.9822467037532343,1.0,1907,1950,3.4402683783626364,1.0,1.0,1.0,19.1842663145682,9.501756190828116,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,
99,15.938459710894707,5,14.644922232663886,2.5409627556327754,2.194317637875777,1910,1950,3.4402683783626364,11.007157687388869,1.7304631471189666,1.0,18.946147837231614,9.103593650252293,0,1910.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,
100,17.16406542309003,4,14.910383230078454,2.8203341036428236,1.0,1967,1967,3.6025944687727294,1.0,1.0,7.0217423523956395,21.172268833569213,6.6228992323148095,0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,
101,14.780093607016127,5,12.806292054368384,2.194317637875777,1.7304631471189666,1966,2008,3.055641538058108,10.812268655479881,1.0,6.2483574728065365,19.903365986782,1.0,0,1966.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,
102,14.730882561077351,5,12.718228468762483,2.194317637875777,1.7304631471189666,1968,1968,2.8203341036428236,9.864879392672355,1.0,1.0,19.91907201451624,9.375577002227509,0,1969.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,
103,16.1327159445501,5,14.039708694883634,2.194317637875777,2.194317637875777,1978,1978,3.055641538058108,11.701620733429198,2.194317637875777,1.0,19.714595185974904,1.0,0,1978.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
104,15.424808501166465,5,14.180948839543527,1.9822467037532343,2.194317637875777,1968,1968,3.4402683783626364,11.169007130464756,2.194317637875777,1.0,21.338950174094304,9.415041675666917,0,1968.0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,
105,16.380776550012566,7,14.268681553213089,2.3782017963726023,2.194317637875777,1977,2001,2.8203341036428236,12.10918624738546,2.194317637875777,1.0,23.795733363577128,11.251846716454656,0,1977.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
106,14.13100960585238,4,12.354094166792636,1.7304631471189666,2.194317637875777,1927,1950,2.8203341036428236,10.951171656935065,1.0,1.0,20.569500472938493,7.2212136328784196,0,1945.0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,
107,16.59675835805115,6,15.153024760995686,2.687259219708678,2.194317637875777,1978,1992,3.6025944687727294,11.381747770124461,1.7304631471189666,9.930417557876345,23.093630035249486,10.951171656935065,0,1978.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,15.996772397251682,3,14.515745541170913,2.3782017963726023,1.7304631471189666,1938,1990,3.6025944687727294,11.169007130464756,1.7304631471189666,1.0,23.46324615229911,6.6845066568241265,0,1938.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,
109,14.746773809151184,6,13.327489771398973,2.194317637875777,1.7304631471189666,1950,1987,3.2596737867230705,11.099957091404244,1.7304631471189666,1.0,21.4290114307402,7.732788372480494,0,1987.0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,
