,TotalSF,OverallQual,GrLivArea,TotalBath,GarageCars,YearBuilt,YearRemodAdd,TotRmsAbvGrd,GarageArea,Fireplaces,MasVnrArea,LotArea,TotalPorchSF,Neighborhood_NridgHt,GarageYrBlt,ylogSalePrice
10,15.305801939760286,5,13.236142518909931,2.194317637875777,1.7304631471189666,1965,1965,3.055641538058108,10.61608691229732,1.0,1.0,21.32919913267649,1.0,0,1965.0,11.771443882099636
11,17.006853293830908,9,15.657505709325994,2.8203341036428236,2.5409627556327754,2005,2006,4.011340243262834,12.281862458951347,2.194317637875777,9.914178988939392,21.584023070630302,8.724358962810534,1,2005.0,12.75130259456002
12,14.896887111612607,5,12.867768587390184,2.194317637875777,1.7304631471189666,1962,1962,2.8203341036428236,10.405519221765948,1.0,1.0,21.929242989762106,10.1482763078651,0,1962.0,11.87757552297847
13,16.476392893044725,7,14.290777357050555,2.194317637875777,2.5409627556327754,2006,2007,3.4402683783626364,12.640795289083195,1.7304631471189666,10.072418929401415,21.12683835285793,9.0252684064135,0,2006.0,12.540761149388421
14,15.899943641432287,6,13.771413612119009,2.3782017963726023,1.7304631471189666,1960,1960,3.055641538058108,10.405519221765948,1.7304631471189666,9.232627042257835,21.226881370386888,10.647632875415075,0,1960.0,11.964007453736913
15,14.655780507688625,7,12.686189379390555,1.7304631471189666,2.194317637875777,1929,2001,3.055641538058108,11.634887347225346,1.0,1.0,18.98987134386776,8.620056264664793,0,1991.0,11.790564777297387
16,15.195323264382047,6,13.136614936437766,2.194317637875777,2.194317637875777,1970,1970,3.055641538058108,11.169007130464756,1.7304631471189666,8.873203454932758,21.343998425380768,1.0,0,1970.0,11.91170829631447
17,13.869967192359526,4,13.869967192359526,2.194317637875777,2.194317637875777,1967,1967,3.2596737867230705,11.352266092241411,1.0,1.0,21.17898998870793,1.0,0,1967.0,11.407576060361786
18,15.523054953943136,5,13.431864645976225,2.3782017963726023,2.194317637875777,2004,2004,3.2596737867230705,11.634887347225346,1.0,1.0,22.155939164138736,7.694190605394483,0,2004.0,11.976665770490769
19,15.71755758152631,5,13.965781553875189,1.7304631471189666,1.7304631471189666,1958,1965,3.2596737867230705,9.978566621047088,1.0,1.0,19.78379276655785,1.0,0,1958.0,11.842236406331557
20,17.040719915132286,8,15.728374093438745,2.687259219708678,2.5409627556327754,2005,2006,3.750250297485029,12.682967978443886,1.7304631471189666,10.590598420556383,22.311892991448907,10.678836921467422,1,2005.0,12.692506186542175
21,14.760840749928471,7,13.416413417670665,1.7304631471189666,1.7304631471189666,1930,1950,3.2596737867230705,9.864879392672355,1.7304631471189666,1.0,19.72739569966004,9.158132683068056,0,1930.0,11.84510995088398
22,17.077168195223194,8,14.847538317014756,2.194317637875777,2.194317637875777,2002,2002,3.4402683783626364,11.439858799435372,1.7304631471189666,9.873157741448868,20.77036226604376,10.251129533440189,0,2002.0,12.345838935721968
23,15.335913389886393,5,13.290177871756852,2.194317637875777,2.194317637875777,1976,1976,3.2596737867230705,11.616842895097365,1.7304631471189666,1.0,17.656243952920164,9.211557890737238,0,1976.0,11.774527900858466
24,15.365782174526249,5,13.290177871756852,2.194317637875777,1.7304631471189666,1968,2001,3.2596737867230705,9.780688591938043,1.7304631471189666,1.0,20.11750239693913,11.251846716454656,0,1968.0,11.944714374881176
25,16.669361594795284,8,14.496903957925936,2.194317637875777,2.5409627556327754,2007,2007,3.4402683783626364,12.800080217922273,1.7304631471189666,11.91003758861565,22.31631923987327,6.559490358416789,1,2007.0,12.454107814022274
26,14.856094820831993,5,12.831021744455526,1.9822467037532343,2.194317637875777,1951,2000,3.055641538058108,11.634887347225346,1.0,1.0,19.598237927298484,9.64032225948934,0,2005.0,11.811554895830454
27,16.917433488070884,8,14.688159530639929,2.5409627556327754,2.5409627556327754,2007,2008,3.4402683783626364,12.410720730871267,1.7304631471189666,9.103593650252293,21.42865738002689,6.357203202420049,1,2008.0,12.631343648903036
28,16.581642769682787,5,14.496903957925936,2.194317637875777,1.7304631471189666,1957,1997,3.2596737867230705,10.170636769127439,2.194317637875777,1.0,22.897709715168862,11.496872282215678,0,1957.0,12.242891437918384
29,13.236142518909931,4,11.3719526337744,1.7304631471189666,1.7304631471189666,1927,1950,2.8203341036428236,9.511219710154148,1.0,1.0,19.111423010818488,8.27827898532087,0,1920.0,11.134603622683905
30,15.129313517307914,4,13.917092173825669,1.7304631471189666,1.7304631471189666,1920,1950,3.2596737867230705,9.604063356421523,1.0,1.0,20.23509144804234,9.375577002227509,0,1920.0,10.59665973278358
31,15.834870759354464,5,13.712786725393206,1.9822467037532343,1.7304631471189666,1966,2006,3.2596737867230705,9.789225410028124,1.0,1.0,20.2551569403525,6.83132789274209,0,1966.0,11.914054519303123
32,15.850590203012555,8,13.726948993886586,2.194317637875777,2.194317637875777,2007,2007,3.4402683783626364,11.189934126006927,1.0,1.0,21.274294298805092,5.492017742920503,0,2007.0,12.100161978566868
33,16.59675835805115,5,14.680989389616148,2.194317637875777,2.194317637875777,1959,1959,3.2596737867230705,10.990473606737828,1.7304631471189666,1.0,21.088960261785648,5.882972919330173,0,1959.0,12.016732516077072
34,16.622536281270087,9,14.42245251902822,2.5409627556327754,2.194317637875777,2005,2005,3.2596737867230705,11.543577039871614,1.7304631471189666,9.567309925236039,19.657314644491606,9.604063356421523,1,2005.0,12.533579815765734
35,17.074302709701193,8,15.829616442063275,2.687259219708678,2.5409627556327754,2004,2005,3.750250297485029,12.113042599688866,1.7304631471189666,8.216434458396561,22.070798118999335,8.41200462999518,1,2004.0,12.641099792120599
36,15.474255126561403,5,13.387900672947351,1.9822467037532343,2.194317637875777,1994,1995,3.2596737867230705,12.038947685692156,1.0,1.0,21.204295330992093,11.040244790550663,0,1995.0,11.884495917930655
37,16.011839148373426,5,13.8722258934179,1.9822467037532343,2.194317637875777,1954,1990,3.055641538058108,11.262041676152036,1.7304631471189666,11.950898606258738,20.24969325927918,1.0,0,1954.0,11.938199736300927
38,15.356846765935671,5,13.282128061086741,2.194317637875777,1.7304631471189666,1953,2007,3.055641538058108,9.567309925236039,1.0,1.0,19.96295464403062,6.42678077191518,0,1953.0,11.599112335481124
39,13.528113253813428,4,13.528113253813428,2.194317637875777,1.0,1955,1955,3.2596737867230705,1.0,1.0,1.0,18.941262402929322,1.0,0,0.0,11.314486721293981
40,15.776668767573847,6,13.932658701428188,2.194317637875777,2.194317637875777,1965,1965,3.2596737867230705,10.951171656935065,1.7304631471189666,7.674652276188349,20.306739195661873,8.308627591436396,0,1965.0,11.98293534419643
41,16.11567911801088,5,13.94152250177988,2.194317637875777,1.7304631471189666,1959,1959,3.055641538058108,10.087756729969005,2.194317637875777,1.0,23.04873335596775,7.732788372480494,0,1959.0,12.04355959836804
42,14.723797205387065,5,12.78137333067675,2.194317637875777,2.194317637875777,1983,1983,3.055641538058108,11.292419534723527,1.0,1.0,20.535803733571232,9.511219710154148,0,1983.0,11.87757552297847
43,14.983729217592805,5,12.945999148311474,2.194317637875777,1.7304631471189666,1975,1980,3.055641538058108,10.087756729969005,1.0,1.0,20.544357783467948,8.41200462999518,0,1977.0,11.777218637129328
44,15.62434185357233,5,13.523115262762108,2.194317637875777,1.7304631471189666,1959,1959,3.2596737867230705,10.025890350388508,1.0,1.0,19.97410109077305,1.0,0,1959.0,11.856522261533735
45,17.01170895797585,9,14.773104453393026,2.5409627556327754,2.194317637875777,2005,2005,3.2596737867230705,11.634887347225346,1.7304631471189666,10.788460719134939,19.833002819977764,9.848247291396307,1,2005.0,12.675766851909593
46,17.08765750920879,7,15.408669464691886,2.3782017963726023,2.194317637875777,2003,2003,3.2596737867230705,12.031045151827069,1.7304631471189666,1.0,21.882418858103875,10.770475803559007,0,2003.0,12.387089184491993
47,16.820873719889992,8,14.601157000193947,2.194317637875777,2.5409627556327754,2006,2006,3.4402683783626364,12.594754271756955,1.0,1.0,21.291451885304898,8.426427090052128,0,2006.0,12.428019481065615
48,15.465576779860694,4,14.20565384485534,2.194317637875777,1.0,1920,2008,3.6025944687727294,1.0,1.0,1.0,17.844010390548423,7.694190605394483,0,0.0,11.635151947212842
49,15.039411253843634,5,12.996160097501178,2.194317637875777,1.7304631471189666,1966,1966,3.2596737867230705,10.628746849475787,1.0,1.0,19.87475869766475,1.0,0,1966.0,11.751950239425476
50,15.574040513907688,6,14.242388126529248,2.3782017963726023,2.194317637875777,1997,1997,3.2596737867230705,10.641351296142751,1.0,1.0,22.208675699027122,7.098626104970387,0,1997.0,12.08391066125752
51,14.556849598572905,6,13.58752143849926,1.7304631471189666,2.194317637875777,1934,1950,3.2596737867230705,11.410943347638753,1.7304631471189666,1.0,19.06178179936772,7.881187323763808,0,1985.0,11.648338835562749
52,14.556849598572905,5,12.561460487077868,2.194317637875777,2.194317637875777,1963,1963,3.055641538058108,11.352266092241411,1.0,1.0,20.22227648762105,7.770766201998922,0,1963.0,11.608244735642321
53,17.182710410589692,9,14.927183148054139,2.3782017963726023,2.5409627556327754,1981,1987,3.055641538058108,12.812492076604793,1.7304631471189666,1.0,28.148198919559807,12.919130071868,0,1981.0,12.861001210669146
54,14.759085382101595,5,14.01162801044176,1.7304631471189666,2.194317637875777,1955,1955,3.2596737867230705,11.616842895097365,1.7304631471189666,1.0,19.563367437240764,6.357203202420049,0,1962.0,11.775297421715827
55,16.319945895266102,6,14.149820472976653,2.194317637875777,2.194317637875777,1964,1964,3.4402683783626364,11.634887347225346,1.7304631471189666,9.797735592116595,20.943359749978736,10.758423616481991,0,1964.0,12.103491596905933
56,16.15330260123822,8,14.75029569591694,2.687259219708678,2.194317637875777,1999,2000,3.4402683783626364,11.169007130464756,1.0,11.040244790550663,16.07521946654451,7.934539989873997,0,1999.0,12.058158312538195
57,15.994255490008962,7,14.716697870568169,2.3782017963726023,2.194317637875777,2004,2004,3.4402683783626364,11.585005856057766,1.0,1.0,21.48742369024753,6.968980585391402,0,2004.0,12.188422799337028
58,17.763313534384967,10,16.428315344841444,2.687259219708678,2.5409627556327754,2006,2006,3.885846472488202,11.914147977453368,1.7304631471189666,13.211538234168556,22.15197625668993,9.405230292304962,0,2006.0,12.991755706536901
59,14.420522821140821,5,12.438661292884955,1.7304631471189666,1.7304631471189666,1972,1972,2.8203341036428236,10.405519221765948,1.0,1.0,19.598237927298484,9.059125775508376,0,1973.0,11.73527670248674
60,15.646483555807427,6,13.543063139022069,2.3782017963726023,2.194317637875777,2004,2004,3.055641538058108,11.634887347225346,1.0,1.0,21.962324662916217,6.357203202420049,0,2006.0,11.970356641103
61,14.573529337804265,5,13.424147889890671,1.7304631471189666,1.7304631471189666,1920,1996,3.2596737867230705,9.930417557876345,1.0,1.0,19.598237927298484,8.39749795772246,0,1935.0,11.522885696764481
62,16.190562023517447,8,14.033248644718196,2.194317637875777,2.194317637875777,2006,2006,3.2596737867230705,11.189934126006927,1.7304631471189666,8.848990272211783,19.180218946652573,8.73710005749876,1,2006.0,12.218500103788145
63,15.60486025034741,7,14.69888797900015,2.194317637875777,2.194317637875777,1921,1950,3.750250297485029,11.169007130464756,1.0,1.0,20.992136557281448,7.382450834594188,0,1990.0,11.849404844423075
64,16.589207835683958,7,15.235600909805832,2.687259219708678,2.194317637875777,1997,1998,3.6025944687727294,11.930535303772125,1.0,11.621364021794724,20.618539077005558,11.792672918963945,0,1998.0,12.299112067295642
65,17.118962093237133,8,15.857120810745196,2.3782017963726023,2.5409627556327754,2004,2005,3.750250297485029,12.679743369587571,1.7304631471189666,10.35034917822932,20.708494157911648,10.343376664189083,1,2004.0,12.666660207428574
66,17.597869333418483,7,15.492989253483676,2.5409627556327754,2.194317637875777,1970,1989,3.4402683783626364,11.634887347225346,1.7304631471189666,9.92231025501646,23.75992588230648,10.03369954226849,0,1970.0,12.100717685412473
67,16.413662853817364,7,14.26061219071665,2.5409627556327754,2.194317637875777,2003,2003,3.4402683783626364,11.552832356742508,1.0,8.711553623733266,21.131740282638898,8.787435767854006,0,2003.0,12.328294703023396
68,14.290777357050555,4,12.321793160583091,1.7304631471189666,1.7304631471189666,1945,1950,2.8203341036428236,9.315257068972656,1.0,1.0,17.962572993489466,1.0,0,1945.0,11.289794413577896
69,17.095268926968277,7,15.606255150327616,2.194317637875777,2.194317637875777,1953,1953,3.4402683783626364,12.019153728720793,1.7304631471189666,1.0,22.702878328866447,8.26296321751758,0,1953.0,12.323860125621126
70,17.836090334386007,7,15.515918362197793,2.5409627556327754,2.194317637875777,1973,1973,3.6025944687727294,11.352266092241411,2.194317637875777,13.434432976329626,22.142513315957828,10.025890350388508,0,1973.0,12.404927602627597
71,14.66300113531726,4,12.657080698464597,2.194317637875777,2.194317637875777,1982,2006,2.8203341036428236,10.459636543250584,1.0,1.0,19.80344094012539,1.0,0,1987.0,11.771443882099636
72,15.956301539230394,7,14.713142942198775,2.3782017963726023,2.194317637875777,1998,1998,3.4402683783626364,10.876753739288326,1.7304631471189666,5.969939052451072,20.930004380126825,10.622423850419848,0,1998.0,12.128116509451258
73,15.442335277481027,5,13.359144085883107,2.194317637875777,2.194317637875777,1954,2003,3.2596737867230705,11.221051196470764,1.0,7.732788372480494,20.953155697901853,1.0,0,1989.0,11.883806029596212
74,15.820403837181242,3,14.506337214814053,2.194317637875777,1.7304631471189666,1915,1950,3.6025944687727294,10.584190771249812,1.0,1.0,18.785749333937567,9.125546157091508,0,1915.0,11.584324772000521
75,14.201548416989946,4,13.091404736594225,2.194317637875777,1.7304631471189666,1973,1973,3.055641538058108,10.002329725380733,1.0,1.0,14.489339305552615,9.325406294637359,0,1973.0,11.418625774449596
76,15.029646531091476,4,12.987363555250518,1.7304631471189666,1.7304631471189666,1956,1956,2.8203341036428236,9.88963985670167,1.0,1.0,20.223651239389,1.0,0,1956.0,11.818577604251553
77,15.115012896462307,5,13.84502328410502,2.194317637875777,1.7304631471189666,1948,2001,3.2596737867230705,9.511219710154148,1.0,1.0,20.29637892617513,1.0,0,1948.0,11.751950239425476
78,17.042646528578004,4,14.800980223814685,2.194317637875777,1.0,1968,1968,3.6025944687727294,1.0,1.0,1.0,21.17413677793495,1.0,0,0.0,11.824087219587646
79,14.626751681500494,5,13.717513998857369,1.9822467037532343,2.194317637875777,1910,1981,3.055641538058108,10.951171656935065,1.0,1.0,21.046172866969787,9.125546157091508,0,1966.0,11.608244735642321
80,16.531563285684392,6,15.398362587918779,2.3782017963726023,1.7304631471189666,1968,1968,3.6025944687727294,11.317500955076602,1.7304631471189666,11.634887347225346,21.93944590997012,10.207511306740145,0,1968.0,12.173037959397275
81,15.986694808769705,6,13.961383438999036,2.5409627556327754,2.194317637875777,1998,1998,3.055641538058108,10.746321106905897,1.0,10.968079814210057,17.878680205167836,9.092547689712571,0,1998.0,11.941462360646147
82,16.626816219681388,8,14.426308766626908,2.194317637875777,2.5409627556327754,2007,2007,3.2596737867230705,12.36122780975167,1.7304631471189666,11.105326135535595,20.955503688630856,9.539411368803783,0,2007.0,12.409017571151187
83,15.380626889331493,5,13.303551331145187,1.9822467037532343,2.194317637875777,1960,1960,3.2596737867230705,11.06753649661762,1.0,6.859551208605442,20.410835177738594,7.07328940298831,0,1974.0,11.748005492256805
84,14.953902545057645,7,14.25049937800808,2.3782017963726023,2.194317637875777,1995,1996,3.4402683783626364,10.715841640087826,1.7304631471189666,5.0034192481094095,20.24878201088192,9.013883697367243,0,1995.0,12.034696963475044
85,17.20219530191857,8,15.783327846168053,2.3782017963726023,2.194317637875777,1991,1992,3.750250297485029,11.072964688066046,1.7304631471189666,9.897843946804548,22.828458703745397,9.200959587116674,0,1991.0,12.468440756144116
86,15.545800970549605,6,14.420522821140821,2.3782017963726023,2.194317637875777,2005,2005,3.2596737867230705,10.715841640087826,1.7304631471189666,1.0,21.579564917050792,8.308627591436396,0,2005.0,12.066816325306588
87,14.917112523542027,6,13.703312528294829,2.3782017963726023,2.194317637875777,2009,2009,2.8203341036428236,11.410943347638753,1.0,7.1236810031695965,17.42372402751188,9.453929696886426,0,2009.0,12.010671928196444
88,15.223254605029654,3,14.354279436455714,1.7304631471189666,1.0,1915,1982,3.2596737867230705,1.0,1.0,1.0,20.22135975656912,8.566242862974532,0,0.0,11.350418300109133
89,15.151448765245364,4,13.097089863928765,2.194317637875777,1.0,1994,1995,3.055641538058108,1.0,1.0,1.0,20.03420440804751,1.0,0,0.0,11.724813914587884
90,13.236142518909931,4,13.236142518909931,1.7304631471189666,2.194317637875777,1950,1950,2.8203341036428236,10.835883259370167,1.0,1.0,19.598237927298484,5.437268801189727,0,1950.0,11.607335239531391
91,15.853203793880693,5,13.729303683571775,1.7304631471189666,2.194317637875777,1961,1961,3.2596737867230705,11.169007130464756,1.0,9.136453549445717,20.23509144804234,1.0,0,1961.0,11.498836682527127
92,14.923829373639641,5,13.022409670551795,2.194317637875777,2.194317637875777,1921,2006,3.055641538058108,10.905600473990324,1.0,1.0,22.052781842559032,6.133567292834429,0,1921.0,12.004574385508691
93,17.01267938420555,6,15.611829573292555,2.3782017963726023,2.194317637875777,1910,1998,3.750250297485029,11.302477323271575,1.7304631471189666,1.0,19.598237927298484,7.635082099792532,0,1900.0,11.804855999911272
94,16.031836294256664,6,14.83208545463177,2.687259219708678,2.194317637875777,1997,1997,3.4402683783626364,12.085948006884667,1.0,1.0,20.60253178266162,8.646538007903063,0,1997.0,12.229549885708272
95,15.410139546408471,6,14.242388126529248,2.3782017963726023,2.194317637875777,1993,1993,3.2596737867230705,10.835883259370167,1.7304631471189666,6.9149400189594505,20.779714249569587,9.986510387427588,0,1993.0,12.128116509451258
96,16.679926535914227,7,14.47416155904269,2.194317637875777,2.194317637875777,1999,1999,3.2596737867230705,11.126705474481206,1.0,8.909100235945502,20.978140652180407,8.956196575006715,0,1999.0,12.273735966890268
97,15.055628032763455,4,13.010768996247895,2.194317637875777,1.7304631471189666,1965,1965,3.2596737867230705,10.905600473990324,1.0,6.285266416806648,21.2272507390552,8.020909424392293,0,1965.0,11.459007676978688
98,13.86318219625603,5,12.624427372266581,1.7304631471189666,1.7304631471189666,1920,1950,3.055641538058108,10.499559509904033,1.0,1.0,21.11664115346747,7.148460831341732,0,1920.0,11.326607934898927
99,15.446704114149714,4,13.70568354001472,2.3782017963726023,1.0,1959,1959,3.2596737867230705,1.0,1.0,1.0,20.595352692590208,10.405519221765948,0,0.0,11.767187766223199
100,16.72607911293376,6,14.515745541170913,2.5409627556327754,2.194317637875777,1977,2001,3.2596737867230705,11.169007130464756,2.194317637875777,5.380946033444872,21.10831602767663,9.473163131119321,0,1977.0,12.230770136157426
101,15.857120810745196,6,14.737953997410042,2.3782017963726023,2.194317637875777,1985,1985,3.4402683783626364,11.147931683722208,1.7304631471189666,10.294080796212423,20.546920916478783,9.492259095309958,0,1985.0,12.089544447235971
102,14.371935506422313,5,14.371935506422313,2.194317637875777,2.194317637875777,1979,1979,3.6025944687727294,10.776483168029046,1.0,1.0,19.501409946843367,1.0,0,1979.0,11.686584611185529
103,15.829616442063275,7,13.70805290845418,2.194317637875777,2.5409627556327754,2009,2009,3.2596737867230705,12.296440966040453,1.0,1.0,21.031567059674003,5.792129643835174,0,2009.0,12.200562492481511
104,16.329189151976045,7,14.886731982668,1.9822467037532343,1.7304631471189666,1931,1950,3.4402683783626364,9.511219710154148,2.194317637875777,11.740973938310221,19.882668507228214,8.920955300440633,0,1951.0,12.040614105490253
105,16.539225462889,8,15.170316253871071,2.3782017963726023,2.194317637875777,2003,2004,3.750250297485029,11.942769292012864,1.7304631471189666,12.396658166096785,20.618539077005558,8.93275602028482,0,2003.0,12.429220196836386
106,14.6593926384168,4,13.255154489788088,1.7304631471189666,1.7304631471189666,1885,1995,3.2596737867230705,9.806219318423938,1.0,1.0,21.18234699371091,1.0,0,1954.0,11.51293546492023
107,14.455097769564395,5,12.469805120302338,1.7304631471189666,1.7304631471189666,1948,1950,3.055641538058108,9.604063356421523,1.0,1.0,18.916752425344104,1.0,0,1948.0,11.652696102959752
108,15.638195692296305,5,14.33653469002764,2.194317637875777,1.0,1919,2005,3.4402683783626364,1.0,1.0,1.0,20.23509144804234,8.39749795772246,0,0.0,11.652696102959752
109,17.186429082453653,6,14.930533830342007,2.194317637875777,2.194317637875777,1977,1977,3.4402683783626364,11.496872282215678,1.7304631471189666,11.169007130464756,21.52435389975895,8.054609570753339,0,1977.0,12.154784614286669
110,16.318788938540756,6,14.948907587183523,2.194317637875777,1.7304631471189666,1954,1972,3.4402683783626364,10.21482828769468,1.0,1.0,20.6811921429885,8.897190279129997,0,1954.0,11.827013315851762
111,14.879946067267607,7,14.160227391272153,2.3782017963726023,2.194317637875777,2000,2000,3.4402683783626364,10.715841640087826,1.7304631471189666,1.0,19.87871533727796,8.873203454932758,0,2000.0,12.100717685412473
112,17.43160406279615,7,16.137569780566768,2.687259219708678,2.5409627556327754,2007,2007,3.885846472488202,12.480119387602215,1.7304631471189666,9.315257068972656,20.860256126320728,11.126705474481206,0,2007.0,12.858322307884688
113,17.52499648280521,6,15.567000559547838,2.5409627556327754,2.194317637875777,1953,1953,3.4402683783626364,11.007157687388869,2.194317637875777,8.920955300440633,23.998359597792287,11.158488106660393,0,1953.0,12.287657240806912
114,16.85735897495423,6,15.65199866911795,2.687259219708678,1.7304631471189666,1945,2002,3.750250297485029,8.873203454932758,1.7304631471189666,1.0,19.629180813878037,9.355622538951037,0,1945.0,12.466515835145204
115,15.464128423477707,6,14.217941374111266,2.3782017963726023,2.194317637875777,1999,1999,3.055641538058108,10.951171656935065,1.7304631471189666,13.470185743883581,16.73649354436278,5.597156711708116,0,1999.0,12.07824495582233
116,15.459779975799751,5,13.374859997919225,1.9822467037532343,1.7304631471189666,1962,1962,3.2596737867230705,9.930417557876345,1.7304631471189666,7.952063659629822,21.47727037645349,8.672744986667857,0,1962.0,11.842236406331557
117,15.554295211814173,5,13.460009263156268,1.9822467037532343,2.194317637875777,2006,2007,3.055641538058108,10.894095929689868,1.0,1.0,20.251515211572027,8.39749795772246,0,2007.0,11.951186847493474
118,18.177653921812624,7,16.728164195710654,2.8203341036428236,2.5409627556327754,1990,1990,4.011340243262834,11.714794633565266,2.194317637875777,1.0,21.73651877047976,10.506159320448687,0,1990.0,12.676079399771028
119,15.459779975799751,6,14.213850311239474,2.3782017963726023,2.194317637875777,2005,2006,3.6025944687727294,10.65390077895301,1.7304631471189666,1.0,20.21723218876899,5.137710644618417,0,2005.0,12.007566827251699
120,15.065323689235766,6,13.091404736594225,2.194317637875777,2.194317637875777,1969,1969,2.8203341036428236,11.468499910096938,2.194317637875777,1.0,24.09347418758585,9.693814389412918,0,1969.0,12.100717685412473
121,14.948907587183523,4,13.454909494897821,1.7304631471189666,1.7304631471189666,1939,1950,2.8203341036428236,9.72889799237455,1.0,1.0,18.95346570120537,8.338607270038526,0,1979.0,11.51293546492023
122,15.424808501166465,6,13.343354263952241,1.7304631471189666,1.7304631471189666,1958,1958,3.055641538058108,9.930417557876345,1.0,8.26296321751758,20.655815109841658,8.184917181536692,0,1958.0,11.820417517632333
123,15.757960752137699,6,13.643495804724086,2.194317637875777,2.194317637875777,1993,1993,3.055641538058108,11.420612667160876,1.0,1.0,19.94837439295549,6.7737732204907655,0,1993.0,11.944064817531656
124,16.43168888234449,6,14.47035697556609,2.194317637875777,2.194317637875777,1979,1998,3.4402683783626364,10.922772885913934,1.7304631471189666,1.0,23.083771625694574,9.013883697367243,0,1979.0,12.106257835094581
125,13.236142518909931,6,12.346944485735273,2.194317637875777,1.0,1935,1982,3.055641538058108,1.0,1.0,1.0,19.371515947425088,6.4607362013402625,0,0.0,11.344518647594766
126,15.238681038875205,6,13.004933207381988,2.194317637875777,2.194317637875777,1976,1976,3.055641538058108,10.951171656935065,1.7304631471189666,1.0,18.201692459496925,9.158132683068056,0,1977.0,11.759793355371235
127,14.326637822333092,5,12.640795289083195,1.7304631471189666,1.0,1930,1950,3.055641538058108,1.0,1.7304631471189666,1.0,17.789853185857602,1.0,0,0.0,11.373674891823535
128,15.195323264382047,6,13.985504287034047,1.9822467037532343,2.194317637875777,1966,1966,3.2596737867230705,11.023747699744126,1.7304631471189666,9.746271288139047,19.798914366000734,9.994431374976793,0,1966.0,11.951186847493474
129,15.27696734861072,5,13.271364745626233,2.194317637875777,2.194317637875777,1958,1991,3.2596737867230705,12.33259669398507,1.0,7.337529394588084,20.44632623710674,9.693814389412918,0,1998.0,11.918397239722838
130,16.578396131276875,7,15.420413883649214,2.3782017963726023,2.194317637875777,1966,1966,3.6025944687727294,11.205533311372735,2.194317637875777,10.0953940104718,22.307462771443415,8.762392291686519,0,1966.0,12.328294703023396
131,16.54031883753261,6,15.266287130339869,2.687259219708678,2.194317637875777,2000,2000,3.4402683783626364,10.65390077895301,1.7304631471189666,5.969939052451072,21.685773148833132,7.0217423523956395,0,2000.0,12.404927602627597
132,15.747228753363473,5,13.9393086798195,2.194317637875777,2.194317637875777,1959,2002,3.4402683783626364,11.843518696025114,1.0,1.0,19.696097935392423,1.0,0,1974.0,11.9233847480666
133,15.972794582239974,8,13.869967192359526,2.5409627556327754,2.194317637875777,2001,2002,3.2596737867230705,11.121375089378052,1.0,8.27827898532087,19.41176398855264,9.284573404551008,0,2001.0,12.301387370778713
134,16.686251940363096,5,14.718474018099792,2.3782017963726023,2.194317637875777,1968,1993,3.4402683783626364,10.951171656935065,1.7304631471189666,1.0,21.005703884156826,9.831513536945508,0,1968.0,12.100717685412473
